Id,SalePrice
1626,171546.9215989821
1627,190624.83752517824
1628,285102.0466854573
1629,186830.58434405958
1630,336349.1543343985
1631,234779.2107954581
1632,245421.87569367065
1633,179102.48096694142
1634,186289.16925021703
1635,176214.94840338887
1636,150517.3626655538
1637,197082.3018379061
1638,178237.06584500545
1639,187679.98303212802
1640,247628.79936276705
1641,184038.70357208868
1642,252965.60539309686
1643,211831.64159682003
1644,239829.0621204453
1645,191269.12410119697
1646,158914.24101132475
1647,161756.01377046815
1648,128910.15584482372
1649,140316.61058557717
1650,110237.43385320653
1651,118820.51750438595
1652,99797.64419180035
1653,101648.55927375228
1654,143594.64650630477
1655,130093.31301371907
1656,140523.48510427595
1657,146800.11734476444
1658,146234.36834900433
1659,112963.18458351075
1660,159028.36361176462
1661,412475.4034834764
1662,397635.360293975
1663,379722.2642898867
1664,488697.6971777129
1665,311242.38590031705
1666,327644.8681781269
1667,386504.22779354843
1668,359085.30972006416
1669,319189.83620427
1670,354687.5754524928
1671,255227.81077753182
1672,397054.40887785435
1673,279915.85591333563
1674,232042.20532859268
1675,195813.8952287581
1676,194510.74121096908
1677,215880.79024406802
1678,445291.0374136399
1679,394845.15358891484
1680,334205.4915686812
1681,252007.9572096619
1682,322043.6882539677
1683,182288.8061554181
1684,177109.97603044365
1685,177093.0175711339
1686,168030.2726518118
1687,180051.45080969206
1688,188637.05514561836
1689,195077.49885920648
1690,198441.76822679755
1691,190870.2112385809
1692,268825.35318293876
1693,175948.77552514029
1694,183426.89496949696
1695,168044.46674685573
1696,261017.17012684222
1697,170802.21774350438
1698,333211.53007898794
1699,303608.17329203687
1700,256832.21223026174
1701,278894.9197249213
1702,231442.6580921837
1703,230388.64759434483
1704,267088.5594125863
1705,245452.07700003003
1706,424896.3602004671
1707,212289.08656864066
1708,195671.23918846546
1709,253943.3346292705
1710,217428.1777020307
1711,283235.22890193836
1712,248301.88705983828
1713,273954.64567648375
1714,222768.2321222642
1715,211499.85468456958
1716,178535.26835207752
1717,177631.07967175712
1718,135299.22584750928
1719,216224.08410977287
1720,240773.51283071324
1721,161536.6501818254
1722,124987.25967881038
1723,154701.9388122277
1724,199353.5658494961
1725,241868.03696740844
1726,190638.39039540663
1727,150569.0109010915
1728,180120.8190239282
1729,168377.96150861416
1730,151366.83453659576
1731,120724.80174320647
1732,123913.89967747839
1733,109256.77747319944
1734,121990.19272098444
1735,126577.75556298543
1736,106188.17260494604
1737,276974.4661953207
1738,255717.03908710898
1739,227513.32342609615
1740,203977.0183085466
1741,184007.30659937742
1742,174435.3268400505
1743,180363.46376068515
1744,320152.1816014587
1745,214859.92345307823
1746,191249.18828331007
1747,212910.97315752858
1748,214249.72035504505
1749,149620.82185352434
1750,125893.50472426931
1751,250924.1021573306
1752,113439.65786700045
1753,151546.26338296323
1754,192960.16720638427
1755,167035.30897164968
1756,121415.83902973741
1757,119373.76776148692
1758,145035.71431381968
1759,159617.68594723986
1760,163501.87020057172
1761,146862.30590017585
1762,179586.6597447382
1763,198990.17202203668
1764,114396.2048997488
1765,169292.57016104052
1766,188242.23513150978
1767,210804.5238457544
1768,137936.47275529255
1769,168930.7653796663
1770,152619.81332292824
1771,125035.95067421181
1772,133312.2195774933
1773,124961.77741342281
1774,141424.16382599948
1775,140844.81519645645
1776,131595.93156141575
1777,109538.26372916675
1778,139377.21274073902
1779,115281.23606309718
1780,179604.0474774734
1781,126776.47005956699
1782,84703.19698492278
1783,140523.12840600254
1784,108792.29000120988
1785,127121.78957166639
1786,141577.19183650057
1787,166059.3661816909
1788,62046.86738052561
1789,97084.36467924327
1790,83023.64205429221
1791,177264.77786241024
1792,154469.6630318255
1793,125790.90783584413
1794,153510.010633157
1795,137285.70391630378
1796,134093.8291114758
1797,111877.9210660202
1798,121179.88378011347
1799,107569.8031517809
1800,137630.15959039377
1801,126264.08723719118
1802,146828.0760121812
1803,150085.61703202053
1804,132282.93633450405
1805,136082.77108667648
1806,121813.61566303174
1807,134602.74555406056
1808,126535.94276900412
1809,124941.6980891908
1810,135463.2035178662
1811,95086.83760388098
1812,99368.72783086995
1813,122479.1708453182
1814,95619.0554441581
1815,53778.22020271694
1816,99941.96425349414
1817,107697.75187863383
1818,149618.49315036298
1819,133436.4149555886
1820,53329.598997237495
1821,123213.86964507449
1822,152598.86261203067
1823,45615.001705593764
1824,128459.49341937795
1825,143257.25804284387
1826,107534.80190993665
1827,101370.94229522585
1828,129824.69202157957
1829,124768.54492252617
1830,134274.49989125502
1831,141287.12632545226
1832,69682.13434060731
1833,142590.54905030894
1834,120600.06418422639
1835,118699.52989399957
1836,121994.20982627226
1837,85402.62648394857
1838,127601.45455584307
1839,99094.82997775724
1840,138976.81844400516
1841,135606.88449059767
1842,93311.5987615064
1843,124044.8325999175
1844,150852.36045758257
1845,150922.68568393108
1846,158176.30184935423
1847,172325.56687141335
1848,49717.60824430882
1849,110373.90813982752
1850,118512.30238440252
1851,158949.93955901585
1852,127989.53952962432
1853,123649.45812436655
1854,165976.8316538637
1855,154273.91076548243
1856,226158.63261811459
1857,141140.96063198356
1858,134456.28371039478
1859,121676.79358952463
1860,141521.53629823416
1861,120902.81170347251
1862,312909.24066672
1863,293364.70021681825
1864,293459.3640902685
1865,365145.63982542284
1866,349450.40218409634
1867,217884.86735206912
1868,283130.71141681145
1869,200751.70843199993
1870,221718.70818680344
1871,263928.5052415715
1872,179060.21881972053
1873,234879.96164168828
1874,149106.57690146865
1875,199507.38792534726
1876,202868.3664932048
1877,207429.16591814737
1878,204608.5654931943
1879,128388.30824568741
1880,127597.5469226308
1881,238564.07660043507
1882,239217.21998464302
1883,188088.20414455692
1884,204940.5583253051
1885,244605.41466609624
1886,290854.8535418269
1887,214344.507744851
1888,256102.17803900447
1889,175849.5887065046
1890,113154.3122926795
1891,135784.39400156875
1892,96410.78745532216
1893,128090.65941394321
1894,122674.08861586117
1895,134031.01908877844
1896,128930.41167218058
1897,110766.77949685768
1898,113968.41879920384
1899,167251.4569378657
1900,154204.13437333453
1901,167575.34140513753
1902,156925.11765588718
1903,213982.20183270195
1904,147350.80536890618
1905,199586.32580108696
1906,154380.6694621531
1907,215642.91061203173
1908,108307.38852687804
1909,134072.80514683068
1910,119921.62124989636
1911,230024.88114992616
1912,343066.7796118652
1913,148042.61711200548
1914,54654.44036407882
1915,318023.44702126575
1916,68273.43281138358
1917,243933.18998738768
1918,141426.84487908444
1919,181350.69865174056
1920,159547.84557858226
1921,382495.34928923706
1922,331091.3467366794
1923,240216.95880265307
1924,220837.1085924844
1925,194779.72211809276
1926,380826.8668774816
1927,129643.72771853229
1928,161511.38304617765
1929,120302.70380516628
1930,136493.77948547655
1931,139166.28107629038
1932,144265.81618359868
1933,180876.41801847276
1934,178780.78731538093
1935,170747.2914791654
1936,198174.63140433078
1937,186268.72145435208
1938,171615.45145235327
1939,247571.8740201707
1940,190052.4338141353
1941,168269.58126614089
1942,185599.50641386473
1943,219439.52299569402
1944,392527.6900759864
1945,421545.37680795434
1946,128262.44769605131
1947,336407.5273532827
1948,163257.68566562
1949,254276.5519466691
1950,188731.28766854573
1951,242878.52224290316
1952,207670.88880621883
1953,167904.67699557083
1954,182458.44045347965
1955,135741.91538184925
1956,280754.28803721926
1957,151071.72446365264
1958,280862.29208493483
1959,146223.97595295648
1960,117472.32813109858
1961,120050.48443197584
1962,98281.95300365592
1963,103585.68716020092
1964,106219.98701327702
1965,138448.16775575926
1966,134503.6181282451
1967,292681.753817506
1968,416074.3624832657
1969,395772.2074747191
1970,398746.0534006881
1971,475589.21851759683
1972,365784.7285651671
1973,278977.2975102304
1974,341960.356008298
1975,505621.5864508063
1976,266470.53779426555
1977,339794.9348852511
1978,338285.04068821535
1979,326645.4260859226
1980,203677.1713650611
1981,342638.5718597469
1982,213755.8815510004
1983,200459.55222868157
1984,172504.31734862312
1985,225995.30338261058
1986,202826.78893669086
1987,192696.57731871275
1988,173481.39685799673
1989,192817.97426828838
1990,205903.9199727355
1991,229096.81980259207
1992,216534.81938270407
1993,171063.94415047002
1994,227248.53111981615
1995,180435.8920980277
1996,252866.95160892795
1997,322243.5444327098
1998,303108.8655943248
1999,286715.9935118823
2000,313744.95895915426
2001,279090.508764981
2002,238026.33461720485
2003,245922.16259713785
2004,287554.5951335545
2005,231823.60588186834
2006,220694.76438373842
2007,244492.15531171786
2008,216095.41350759834
2009,202880.85868167732
2010,194728.69814277175
2011,144548.41773016469
2012,172314.42876116003
2013,181948.47584101313
2014,188452.48067563452
2015,216589.9548222657
2016,194007.48948741102
2017,197022.4645859548
2018,118865.59572191823
2019,130783.55298772441
2020,100356.60615885179
2021,103033.32605929287
2022,178528.5507303884
2023,145623.05828672563
2024,280696.4209128244
2025,353392.24316949525
2026,172941.64078761145
2027,162261.2029363356
2028,151700.59134916088
2029,168756.31442307917
2030,267261.72896766476
2031,230712.2409955417
2032,258691.36808327422
2033,254176.86767687747
2034,178896.05531089488
2035,222644.31494024378
2036,201308.14946149962
2037,208952.91146654554
2038,337167.24148365314
2039,234594.23229310315
2040,270457.30093417503
2041,298105.92630200123
2042,208969.176522589
2043,173014.06425755392
2044,173287.04668859104
2045,207088.8107679611
2046,148231.59888238035
2047,144343.2356781235
2048,143204.59901050033
2049,144021.1595882984
2050,177248.95226605583
2051,101559.15287477209
2052,123476.95548228874
2053,149482.88571923142
2054,95549.28759396831
2055,155303.3396669316
2056,152984.30133708648
2057,112155.10947510967
2058,212394.29755713302
2059,131134.59739364963
2060,169626.84647068853
2061,174008.89108322255
2062,127256.06123114756
2063,121763.61705670877
2064,135508.6205052216
2065,119932.86106176017
2066,169268.07086377533
2067,112816.13869458939
2068,145383.34918108088
2069,84725.23987113324
2070,114919.23164991179
2071,96423.30898472416
2072,131953.22584489087
2073,133717.45500971226
2074,185484.6690627069
2075,153684.96553716777
2076,113477.18588371165
2077,153067.8318155483
2078,125374.13560886151
2079,135694.7492545572
2080,115872.93275102173
2081,128161.13315826653
2082,116185.70269690004
2083,151100.7913001903
2084,104176.91520186873
2085,115077.3964965558
2086,115481.5571681267
2087,123362.59250131086
2088,98352.02250556982
2089,80571.48616877156
2090,120848.47801346742
2091,108533.17472421889
2092,119581.48641553629
2093,116996.04692831899
2094,113264.15017682985
2095,143252.87482491514
2096,84701.91902611831
2097,98754.1975774624
2098,148739.35319958828
2099,49800.71432251364
2100,71039.76960619306
2101,111610.9727686111
2102,128867.85458665101
2103,107463.0623859156
2104,143389.00732048554
2105,130337.79860875737
2106,59698.08191298908
2107,183008.46894957614
2108,116118.50062162109
2109,111142.73592218908
2110,133441.93815149282
2111,135920.6646235711
2112,138801.40029946883
2113,123027.93435212687
2114,126392.08262939518
2115,165411.01715013222
2116,113338.6145028553
2117,148472.30178110508
2118,131791.73958112384
2119,111851.58796339665
2120,115178.55533689092
2121,87240.20981933834
2122,116964.51304169618
2123,81797.97003625701
2124,156361.8733695893
2125,122866.912831768
2126,152577.62424925502
2127,159363.11542975306
2128,125102.42799454078
2129,92700.62563431097
2130,135024.3395587986
2131,145990.96810864593
2132,109215.18004822811
2133,125573.81183083903
2134,126376.62647754751
2135,98020.13100853017
2136,80136.9140859136
2137,104136.604880428
2138,133534.35301536866
2139,153074.07237641964
2140,139655.4780581263
2141,167298.5924969113
2142,127472.9965280325
2143,145657.7804163655
2144,119684.8110264791
2145,137480.6373372361
2146,173124.10482023703
2147,143790.24529763914
2148,134001.91670533866
2149,146945.03997458384
2150,236876.2559890768
2151,122638.72856391466
2152,180031.9151592543
2153,158571.7517888387
2154,98627.1108707544
2155,144408.40962103778
2156,252721.27836090248
2157,223292.68883402005
2158,245544.87726125505
2159,221975.92092580494
2160,189092.20620484825
2161,230754.64337917147
2162,357681.3826253859
2163,351053.0173319892
2164,257722.53359143154
2165,216983.15260468505
2166,156719.58677787188
2167,220753.8821317142
2168,195419.88935053017
2169,200457.21064559466
2170,221811.31108705286
2171,158762.11210890894
2172,130550.10715954474
2173,172231.31698888695
2174,217552.97008046313
2175,282173.07742940565
2176,315596.18679606717
2177,231121.72879287624
2178,215312.86267920025
2179,135114.2458109416
2180,206742.78266903397
2181,196839.3099611968
2182,224370.2891120567
2183,190169.4691036306
2184,119563.5700959393
2185,135012.05319559813
2186,142075.4097336917
2187,157629.83046009086
2188,160483.1579541535
2189,269232.68875716353
2190,79179.90556744688
2191,80547.1156286312
2192,84460.03092609443
2193,116707.63343049545
2194,96679.14989995117
2195,108600.94136932163
2196,106791.28367427089
2197,119541.11902627726
2198,153894.60015541935
2199,171221.58407521682
2200,153891.24717821032
2201,156001.7325397131
2202,224596.1827799325
2203,139222.64367360598
2204,179888.5839299918
2205,122752.10671183818
2206,138815.49610783768
2207,211725.37674197255
2208,270753.99889804475
2209,239642.12351999324
2210,121724.22519447941
2211,117763.35707841172
2212,123164.10656719765
2213,104456.30144262726
2214,142456.53773161263
2215,102309.84773361476
2216,148467.05453226675
2217,65862.7028224971
2218,72124.41955078774
2219,68831.88522673458
2220,63063.20770851007
2221,318922.4007629809
2222,288789.84112992504
2223,280599.8009750513
2224,208877.26307766113
2225,120818.324799614
2226,178549.75160018876
2227,190068.18956225578
2228,273291.9083088547
2229,256931.26986160487
2230,154408.96859293626
2231,217377.57896335045
2232,172312.79263725862
2233,185364.88226723776
2234,245191.33952815915
2235,223539.4099006229
2236,248190.67594922642
2237,293776.9487170738
2238,196896.1957558036
2239,109070.34074757081
2240,154073.69118980513
2241,152991.63892764488
2242,121466.41310219919
2243,133719.65665602672
2244,107814.14768089261
2245,105974.15005725976
2246,145410.7373749949
2247,115818.44622026938
2248,117829.24827199007
2249,116042.27684246258
2250,126432.10900255917
2251,103609.04951022172
2252,178655.86097863803
2253,155145.08340463147
2254,185478.72018752346
2255,180634.55033686923
2256,177926.43389797042
2257,207297.37667720404
2258,155409.25746688247
2259,172725.4509596068
2260,149193.54400465856
2261,201930.64890431857
2262,217368.86447481316
2263,393952.531798309
2264,470399.1985858565
2265,172655.27133138207
2266,321642.1659629371
2267,361321.1392408073
2268,465324.28524969006
2269,153412.5650355466
2270,205566.14292106233
2271,211516.3998170895
2272,199560.57251677482
2273,160683.0922675068
2274,184938.90752722806
2275,148674.44120690328
2276,195552.378385972
2277,178450.72085006078
2278,148499.04060552758
2279,129628.11850139387
2280,113686.23018946784
2281,164280.0379788393
2282,183133.56408750752
2283,110178.80039932647
2284,117161.22567232158
2285,135953.62621687358
2286,123138.45852629542
2287,396978.8809253077
2288,275775.3207482532
2289,356140.4045233641
2290,459603.73967573873
2291,341526.76758428995
2292,451426.9115651044
2293,480388.7168890379
2294,396257.3615935378
2295,477464.8729284313
2296,269580.7162241213
2297,382107.5187405672
2298,359206.3916653531
2299,330634.72998998384
2300,329595.5835634914
2301,337983.405987953
2302,245454.73703478905
2303,243738.02291208497
2304,243400.4400801386
2305,199841.21007923264
2306,190707.5344851183
2307,201527.53058009423
2308,224976.64599902442
2309,293622.2950291708
2310,210049.35636777707
2311,202061.60939940606
2312,176666.57411570539
2313,173896.15835937852
2314,180779.9694061279
2315,184519.15454818326
2316,206980.21226573852
2317,193129.6560999028
2318,185940.03944905326
2319,188774.9456911859
2320,182380.72384756067
2321,239880.13166076827
2322,183158.72279881983
2323,202659.39055315635
2324,193105.05808054568
2325,213412.85361784577
2326,183429.63595833458
2327,200323.81640093215
2328,222267.5003283661
2329,194403.96339653543
2330,179089.46773864748
2331,330482.8159911305
2332,411648.3686457808
2333,319705.4740521387
2334,260976.7006752503
2335,298309.07843891846
2336,298807.9402597065
2337,195608.78821156578
2338,258353.80602871292
2339,219853.1764714372
2340,400195.7580454937
2341,208489.18224707493
2342,235136.01590281393
2343,227325.20966074482
2344,219401.94898642047
2345,222202.62000691303
2346,214143.30527084044
2347,196391.37494776634
2348,249676.668916267
2349,186704.68252290707
2350,335224.71515595017
2351,266362.8542403742
2352,250204.72445573614
2353,230337.8399656719
2354,139474.77601940793
2355,145389.8674410388
2356,153411.36517944327
2357,183627.03300351766
2358,203914.02532095794
2359,134646.55353473002
2360,116923.85488117013
2361,142012.34466084628
2362,261119.31312238958
2363,147613.5365951992
2364,157205.07468869846
2365,211687.4472436088
2366,193041.60665861075
2367,222934.75815503098
2368,217272.1629679283
2369,210787.40992924626
2370,167896.7685417105
2371,168757.29101623117
2372,193581.85617558612
2373,286368.1920011995
2374,305735.5541875594
2375,243127.36828710552
2376,271066.9186441177
2377,321832.1358952047
2378,147350.2821419846
2379,197860.08337155037
2380,149761.84934668377
2381,168900.94126026315
2382,205808.58227070133
2383,199333.47463934054
2384,244843.7165750773
2385,162121.50921517928
2386,134756.69412246795
2387,137929.05675330432
2388,105459.7615637331
2389,115607.37526715384
2390,153168.55519867022
2391,141470.59594189614
2392,111647.48561497197
2393,169601.83734646818
2394,147057.72642268895
2395,212265.028493898
2396,144164.97512640522
2397,218019.9399110083
2398,131596.36727927712
2399,67844.80895583051
2400,69185.85440223927
2401,122102.50557401721
2402,138409.85441708806
2403,146401.69795385405
2404,157440.94784006855
2405,159780.25905840145
2406,136844.22912685497
2407,124043.52128503307
2408,145967.34322982235
2409,119107.05064048404
2410,168732.4305354739
2411,112147.57837952518
2412,159909.19319209256
2413,131448.58981030583
2414,162623.12638655875
2415,135475.48781491956
2416,126895.10918490807
2417,126536.74935295236
2418,132247.08013674186
2419,128083.96407647335
2420,119620.60338518402
2421,146243.6312233469
2422,105006.23821629546
2423,118629.3873730226
2424,169872.37366923713
2425,179477.15344207297
2426,128676.25805024564
2427,133313.26556143136
2428,182928.74672870792
2429,110875.22457012741
2430,129276.81662239689
2431,108279.66945293237
2432,151461.10450761113
2433,145903.2312531706
2434,140751.5236195575
2435,154510.71989040356
2436,105680.47634855179
2437,102849.4467460507
2438,121353.60742120267
2439,102231.75088927735
2440,123059.04166960272
2441,93869.43581072822
2442,96355.19602778292
2443,126824.8939403266
2444,134020.8948830776
2445,90801.57846708265
2446,131208.92689595613
2447,174022.0118636622
2448,126423.51782340398
2449,111548.72489392135
2450,158369.5043899832
2451,118502.20804929719
2452,188699.44606149523
2453,92021.6153126824
2454,117957.8101310445
2455,119810.67702642764
2456,135989.90596794192
2457,137382.66260693077
2458,133777.84087774024
2459,106199.14253636157
2460,141162.60122988006
2461,128360.53154120689
2462,131956.0099535585
2463,127542.89156551544
2464,166780.8136907673
2465,143977.78983818533
2466,122233.25919592648
2467,131437.65851427862
2468,85465.93270616261
2469,83545.42802800356
2470,195098.04552575148
2471,207916.98495431634
2472,160510.52932984685
2473,114751.56975500866
2474,76854.895859681
2475,212209.59750979478
2476,118221.31105425983
2477,124067.45543159821
2478,153472.69212211104
2479,107368.01561287063
2480,156012.00868720934
2481,120490.24331918675
2482,124128.09126441585
2483,110697.63674941767
2484,120406.31945792792
2485,124863.9396001397
2486,158053.29405417084
2487,166930.1101195104
2488,163174.2835483789
2489,157439.17724357857
2490,142544.56034736618
2491,89052.1379903677
2492,193731.63047191405
2493,164673.94439511414
2494,150899.7255331637
2495,91752.88815952366
2496,233296.63458094464
2497,154464.3026982327
2498,104802.2155119203
2499,85095.90584531426
2500,113399.68372915576
2501,139498.52471469445
2502,141198.92894162936
2503,97184.32108036043
2504,165751.76914314754
2505,233342.4715890734
2506,246472.0438663872
2507,271369.4994860096
2508,247264.71597265467
2509,216671.6625794338
2510,215016.6645957392
2511,171193.69595410165
2512,215103.40617077536
2513,225394.61433690626
2514,262829.4111206829
2515,146477.55423150017
2516,180104.62889234602
2517,147001.2208263558
2518,155884.2573507821
2519,247347.21052003783
2520,224882.7884716112
2521,188166.2931564537
2522,226362.4844824789
2523,120903.41421023892
2524,138133.18612023615
2525,143830.2742922693
2526,138936.89930419633
2527,121583.2468622558
2528,127682.65612037365
2529,137397.3170416748
2530,124552.09957100001
2531,253387.14311054282
2532,226656.7162665419
2533,193621.76326090665
2534,241614.04114327423
2535,283968.11276154575
2536,231458.62330856576
2537,249543.69252078634
2538,185796.71724339158
2539,188330.72100835794
2540,181772.06730545213
2541,181644.19416610384
2542,166856.70811348644
2543,123231.03723336231
2544,120697.58244723454
2545,139042.36857696236
2546,120440.8440054946
2547,134593.1818299953
2548,149380.61050968553
2549,156078.05450325567
2550,702071.1499293324
2551,145711.30689567537
2552,129935.15032582678
2553,76895.8293916975
2554,91525.18273271146
2555,117947.10106361205
2556,96783.75148528474
2557,107518.73698748239
2558,138605.2940856314
2559,148368.4215329549
2560,154545.83308245242
2561,151276.4414850085
2562,141625.23338970816
2563,149882.382727354
2564,200594.08847599523
2565,131854.82884920863
2566,163612.1160593038
2567,142973.34213415734
2568,190590.6846739871
2569,227192.77883188718
2570,117828.0958818133
2571,187717.2869679932
2572,152530.18925813326
2573,228269.39714588618
2574,298966.24116830813
2575,129588.8104936344
2576,117569.8466407472
2577,146703.31803128094
2578,81098.52259977767
2579,63668.78238467672
2580,85447.33137441681
2581,91095.266394931
2582,98911.17305537558
2583,276815.2452148823
2584,179957.8606790026
2585,189818.47006600094
2586,220865.20954056192
2587,199257.45512766953
2588,134728.83041929422
2589,151923.96413761258
2590,193569.6099606198
2591,228102.17893550522
2592,210521.76849673502
2593,259567.07623409387
2594,181254.63173376507
2595,208378.61177008334
2596,277398.2736234203
2597,185974.2402805621
2598,288064.7982785171
2599,358696.3492987475
2600,144099.6917050862
2601,138040.23217764476
2602,88052.43908521473
2603,97217.9437370791
2604,92138.95063380188
2605,85512.959623708
2606,144683.48927515117
2607,204473.54906829935
2608,187756.98527855185
2609,175946.51825865966
2610,105542.94339025824
2611,120927.08536668494
2612,160793.17607840328
2613,126883.37376734913
2614,122207.73190267824
2615,156207.1003166703
2616,142158.88249179928
2617,179643.80650174545
2618,204666.25460615286
2619,192766.69491944
2620,185890.89260998307
2621,172788.5448272054
2622,176635.13654200672
2623,234672.3341598392
2624,294936.8399746684
2625,280766.15965167206
2626,168778.7388783643
2627,162206.18556816014
2628,496364.53914438345
2629,535852.5201257099
2630,404203.3271638123
2631,497161.3703345248
2632,419426.25109925825
2633,315369.1572690493
2634,450005.1960472676
2635,161375.21857169046
2636,174714.45543261606
2637,189408.53763067967
2638,261413.87296682593
2639,193047.44074860486
2640,146964.85270965204
2641,103298.98159887482
2642,186331.036385737
2643,105023.37105985534
2644,113454.37470358763
2645,110508.79339099198
2646,96417.29491682611
2647,105525.51805247866
2648,138415.58389851084
2649,157797.5150884462
2650,128283.55399470565
2651,139762.280054894
2652,398372.60083278245
2653,245891.03851263883
2654,259248.3320527106
2655,408188.3314892991
2656,329752.91885593644
2657,363066.23872048536
2658,319952.4133275652
2659,315228.02388048876
2660,371629.81699798425
2661,364182.14522404084
2662,386620.7024803414
2663,279028.0923800041
2664,286743.14314782363
2665,327033.5421287631
2666,287580.9381336866
2667,175321.15878279725
2668,181294.79373930165
2669,183804.5259759271
2670,272809.73781889415
2671,189658.0329664804
2672,197951.5670253818
2673,196967.9313906803
2674,190922.39279056498
2675,176745.72183225479
2676,194946.48886002696
2677,196980.75106933972
2678,244289.7688742103
2679,280166.01972453366
2680,295451.37644611445
2681,406230.4956780285
2682,313514.4590128418
2683,504016.28846070945
2684,329594.3285696239
2685,318602.9598438291
2686,243072.9937572344
2687,296315.77597019204
2688,215642.9194090217
2689,209665.76637878775
2690,398284.1997741367
2691,189198.4607753525
2692,142205.86299275246
2693,202982.86194282424
2694,140449.09010170668
2695,192153.67886940343
2696,185319.36142975694
2697,182543.3445405889
2698,201004.52578506415
2699,171523.04279600526
2700,155110.8588468297
2701,156168.9348620343
2702,113585.15287412926
2703,126741.8754980332
2704,139392.0407223408
2705,114910.66111016978
2706,113670.92328519074
2707,123680.76050845472
2708,130316.89141474922
2709,100710.44474797318
2710,125764.32513314564
2711,250318.71454095794
2712,377319.74148705334
2713,164184.51766045488
2714,155029.22106855593
2715,170975.5492079349
2716,145703.91351570666
2717,197372.32800525008
2718,214339.3065206533
2719,153649.51854403864
2720,170606.63791449423
2721,130556.8259124649
2722,165260.50378439782
2723,142089.4922659321
2724,129534.07784633477
2725,129316.25723196472
2726,144881.34732480155
2727,169556.01300468415
2728,187705.31846298624
2729,148985.61855389984
2730,146863.40447143206
2731,131381.6326240648
2732,135963.89307239448
2733,156079.82206979598
